instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_FO|55158,55158.0,BANKNIFTY2471049800CE,,1163.0,2024-07-10,49800.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55159,55159.0,BANKNIFTY2471049800PE,,449.2,2024-07-10,49800.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55160,55160.0,BANKNIFTY2471049900CE,,1067.05,2024-07-10,49900.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55161,55161.0,BANKNIFTY2471049900PE,,478.65,2024-07-10,49900.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55162,55162.0,BANKNIFTY2471050000CE,,1013.7,2024-07-10,50000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55163,55163.0,BANKNIFTY2471050000PE,,508.9,2024-07-10,50000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55164,55164.0,BANKNIFTY2471050100CE,,945.8,2024-07-10,50100.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55165,55165.0,BANKNIFTY2471050100PE,,541.3,2024-07-10,50100.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55166,55166.0,BANKNIFTY2471050200CE,,914.05,2024-07-10,50200.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55167,55167.0,BANKNIFTY2471050200PE,,591.7,2024-07-10,50200.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55168,55168.0,BANKNIFTY2471050300CE,,826.85,2024-07-10,50300.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55169,55169.0,BANKNIFTY2471050300PE,,622.3,2024-07-10,50300.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55170,55170.0,BANKNIFTY2471050400CE,,795.4,2024-07-10,50400.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55171,55171.0,BANKNIFTY2471050400PE,,684.3,2024-07-10,50400.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55172,55172.0,BANKNIFTY2471050500CE,,731.95,2024-07-10,50500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55175,55175.0,BANKNIFTY2471050500PE,,716.75,2024-07-10,50500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55176,55176.0,BANKNIFTY2471050600CE,,837.85,2024-07-10,50600.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55177,55177.0,BANKNIFTY2471050600PE,,2030.8,2024-07-10,50600.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55178,55178.0,BANKNIFTY2471050700CE,,803.7,2024-07-10,50700.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55179,55179.0,BANKNIFTY2471050700PE,,2095.9,2024-07-10,50700.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55180,55180.0,BANKNIFTY2471050800CE,,1018.0,2024-07-10,50800.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55181,55181.0,BANKNIFTY2471050800PE,,2162.05,2024-07-10,50800.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55182,55182.0,BANKNIFTY2471050900CE,,738.45,2024-07-10,50900.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55183,55183.0,BANKNIFTY2471050900PE,,2229.25,2024-07-10,50900.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55184,55184.0,BANKNIFTY2471051000CE,,501.4,2024-07-10,51000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55185,55185.0,BANKNIFTY2471051000PE,,2297.45,2024-07-10,51000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55186,55186.0,BANKNIFTY2471051100CE,,677.25,2024-07-10,51100.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55187,55187.0,BANKNIFTY2471051100PE,,2366.7,2024-07-10,51100.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55188,55188.0,BANKNIFTY2471051200CE,,648.15,2024-07-10,51200.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55189,55189.0,BANKNIFTY2471051200PE,,2436.9,2024-07-10,51200.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55190,55190.0,BANKNIFTY2471051300CE,,620.05,2024-07-10,51300.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55191,55191.0,BANKNIFTY2471051300PE,,2508.1,2024-07-10,51300.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55192,55192.0,BANKNIFTY2471051400CE,,592.85,2024-07-10,51400.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55193,55193.0,BANKNIFTY2471051400PE,,2580.2,2024-07-10,51400.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55194,55194.0,BANKNIFTY2471051500CE,,566.6,2024-07-10,51500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55195,55195.0,BANKNIFTY2471051500PE,,2653.25,2024-07-10,51500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55196,55196.0,BANKNIFTY2471051600CE,,543.45,2024-07-10,51600.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55201,55201.0,BANKNIFTY2471051600PE,,2729.45,2024-07-10,51600.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55202,55202.0,BANKNIFTY2471051700CE,,519.25,2024-07-10,51700.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55203,55203.0,BANKNIFTY2471051700PE,,2804.55,2024-07-10,51700.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55204,55204.0,BANKNIFTY2471051800CE,,580.55,2024-07-10,51800.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55207,55207.0,BANKNIFTY2471051800PE,,2880.5,2024-07-10,51800.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55208,55208.0,BANKNIFTY2471051900CE,,471.3,2024-07-10,51900.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55209,55209.0,BANKNIFTY2471051900PE,,2955.15,2024-07-10,51900.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55210,55210.0,BANKNIFTY2471052000CE,,197.95,2024-07-10,52000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55211,55211.0,BANKNIFTY2471052000PE,,3032.6,2024-07-10,52000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55212,55212.0,BANKNIFTY2471052100CE,,428.45,2024-07-10,52100.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55213,55213.0,BANKNIFTY2471052100PE,,3110.9,2024-07-10,52100.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55214,55214.0,BANKNIFTY2471052200CE,,408.2,2024-07-10,52200.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55215,55215.0,BANKNIFTY2471052200PE,,3190.0,2024-07-10,52200.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55216,55216.0,BANKNIFTY2471052300CE,,474.4,2024-07-10,52300.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55217,55217.0,BANKNIFTY2471052300PE,,3269.85,2024-07-10,52300.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55218,55218.0,BANKNIFTY2471052400CE,,370.1,2024-07-10,52400.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55219,55219.0,BANKNIFTY2471052400PE,,3350.45,2024-07-10,52400.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55220,55220.0,BANKNIFTY2471052500CE,,145.55,2024-07-10,52500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55225,55225.0,BANKNIFTY2471052500PE,,3431.85,2024-07-10,52500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55226,55226.0,BANKNIFTY2471052600CE,,334.9,2024-07-10,52600.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55227,55227.0,BANKNIFTY2471052600PE,,3513.9,2024-07-10,52600.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55228,55228.0,BANKNIFTY2471052700CE,,318.35,2024-07-10,52700.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55229,55229.0,BANKNIFTY2471052700PE,,3596.7,2024-07-10,52700.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55230,55230.0,BANKNIFTY2471052800CE,,302.55,2024-07-10,52800.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55231,55231.0,BANKNIFTY2471052800PE,,3680.15,2024-07-10,52800.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55232,55232.0,BANKNIFTY2471052900CE,,195.95,2024-07-10,52900.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55233,55233.0,BANKNIFTY2471052900PE,,3764.25,2024-07-10,52900.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55234,55234.0,BANKNIFTY2471053000CE,,68.35,2024-07-10,53000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55235,55235.0,BANKNIFTY2471053000PE,,3849.0,2024-07-10,53000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55236,55236.0,BANKNIFTY2471053100CE,,,2024-07-10,53100.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55237,55237.0,BANKNIFTY2471053100PE,,,2024-07-10,53100.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55238,55238.0,BANKNIFTY2471053200CE,,,2024-07-10,53200.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55239,55239.0,BANKNIFTY2471053200PE,,,2024-07-10,53200.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55240,55240.0,BANKNIFTY2471053300CE,,,2024-07-10,53300.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55243,55243.0,BANKNIFTY2471053300PE,,,2024-07-10,53300.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55244,55244.0,BANKNIFTY2471053400CE,,,2024-07-10,53400.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55247,55247.0,BANKNIFTY2471053400PE,,,2024-07-10,53400.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55248,55248.0,BANKNIFTY2471053500CE,,33.35,2024-07-10,53500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55249,55249.0,BANKNIFTY2471053500PE,,4281.6,2024-07-10,53500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55258,55258.0,BANKNIFTY2471054000CE,,31.1,2024-07-10,54000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55259,55259.0,BANKNIFTY2471054000PE,,4727.4,2024-07-10,54000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55268,55268.0,BANKNIFTY2471054500CE,,81.25,2024-07-10,54500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55269,55269.0,BANKNIFTY2471054500PE,,5184.15,2024-07-10,54500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55280,55280.0,BANKNIFTY2471055000CE,,22.25,2024-07-10,55000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55281,55281.0,BANKNIFTY2471055000PE,,5000.0,2024-07-10,55000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55292,55292.0,BANKNIFTY2471055500CE,,113.45,2024-07-10,55500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55293,55293.0,BANKNIFTY2471055500PE,,6122.95,2024-07-10,55500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55304,55304.0,BANKNIFTY2471056000CE,,16.25,2024-07-10,56000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55305,55305.0,BANKNIFTY2471056000PE,,6601.75,2024-07-10,56000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55314,55314.0,BANKNIFTY2471056500CE,,14.45,2024-07-10,56500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55315,55315.0,BANKNIFTY2471056500PE,,7085.05,2024-07-10,56500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55324,55324.0,BANKNIFTY2471057000CE,,13.8,2024-07-10,57000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55329,55329.0,BANKNIFTY2471057000PE,,7571.9,2024-07-10,57000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55338,55338.0,BANKNIFTY2471057500CE,,9.9,2024-07-10,57500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55339,55339.0,BANKNIFTY2471057500PE,,8061.35,2024-07-10,57500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|55350,55350.0,BANKNIFTY2471058000CE,,,2024-07-10,58000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|55351,55351.0,BANKNIFTY2471058000PE,,,2024-07-10,58000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|56084,56084.0,FINNIFTY2470918300CE,,2650.0,2024-07-09,18300.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56087,56087.0,FINNIFTY2470918300PE,,3.0,2024-07-09,18300.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56094,56094.0,FINNIFTY2470918400CE,,2551.7,2024-07-09,18400.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56095,56095.0,FINNIFTY2470918400PE,,4.0,2024-07-09,18400.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56098,56098.0,FINNIFTY2470918500CE,,2453.65,2024-07-09,18500.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56103,56103.0,FINNIFTY2470918500PE,,5.3,2024-07-09,18500.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56106,56106.0,FINNIFTY2470918600CE,,2356.0,2024-07-09,18600.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56107,56107.0,FINNIFTY2470918600PE,,6.95,2024-07-09,18600.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56110,56110.0,FINNIFTY2470918700CE,,2258.8,2024-07-09,18700.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56111,56111.0,FINNIFTY2470918700PE,,9.0,2024-07-09,18700.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56114,56114.0,FINNIFTY2470918800CE,,2162.05,2024-07-09,18800.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56115,56115.0,FINNIFTY2470918800PE,,11.6,2024-07-09,18800.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56118,56118.0,FINNIFTY2470918900CE,,2065.95,2024-07-09,18900.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56119,56119.0,FINNIFTY2470918900PE,,14.8,2024-07-09,18900.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56122,56122.0,FINNIFTY2470919000CE,,1970.6,2024-07-09,19000.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56123,56123.0,FINNIFTY2470919000PE,,18.75,2024-07-09,19000.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56126,56126.0,FINNIFTY2470919100CE,,1876.1,2024-07-09,19100.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56127,56127.0,FINNIFTY2470919100PE,,23.55,2024-07-09,19100.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56130,56130.0,FINNIFTY2470919200CE,,1782.6,2024-07-09,19200.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56131,56131.0,FINNIFTY2470919200PE,,29.35,2024-07-09,19200.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56134,56134.0,FINNIFTY2470919300CE,,1690.2,2024-07-09,19300.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56135,56135.0,FINNIFTY2470919300PE,,36.25,2024-07-09,19300.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56138,56138.0,FINNIFTY2470919400CE,,1599.15,2024-07-09,19400.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56139,56139.0,FINNIFTY2470919400PE,,44.5,2024-07-09,19400.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56142,56142.0,FINNIFTY2470919500CE,,1509.5,2024-07-09,19500.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56143,56143.0,FINNIFTY2470919500PE,,54.2,2024-07-09,19500.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56144,56144.0,FINNIFTY2470919550CE,,1465.3,2024-07-09,19550.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56145,56145.0,FINNIFTY2470919550PE,,59.65,2024-07-09,19550.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56146,56146.0,FINNIFTY2470919600CE,,1421.55,2024-07-09,19600.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56147,56147.0,FINNIFTY2470919600PE,,65.5,2024-07-09,19600.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56148,56148.0,FINNIFTY2470919650CE,,1378.25,2024-07-09,19650.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56149,56149.0,FINNIFTY2470919650PE,,71.85,2024-07-09,19650.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56150,56150.0,FINNIFTY2470919700CE,,1335.4,2024-07-09,19700.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56151,56151.0,FINNIFTY2470919700PE,,78.65,2024-07-09,19700.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56152,56152.0,FINNIFTY2470919750CE,,1293.05,2024-07-09,19750.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56153,56153.0,FINNIFTY2470919750PE,,85.95,2024-07-09,19750.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56154,56154.0,FINNIFTY2470919800CE,,1251.2,2024-07-09,19800.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56155,56155.0,FINNIFTY2470919800PE,,93.8,2024-07-09,19800.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56156,56156.0,FINNIFTY2470919850CE,,1209.95,2024-07-09,19850.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56157,56157.0,FINNIFTY2470919850PE,,102.15,2024-07-09,19850.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56158,56158.0,FINNIFTY2470919900CE,,1169.25,2024-07-09,19900.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56159,56159.0,FINNIFTY2470919900PE,,111.1,2024-07-09,19900.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56160,56160.0,FINNIFTY2470919950CE,,1129.1,2024-07-09,19950.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56161,56161.0,FINNIFTY2470919950PE,,120.65,2024-07-09,19950.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56162,56162.0,FINNIFTY2470920000CE,,1089.6,2024-07-09,20000.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56163,56163.0,FINNIFTY2470920000PE,,130.75,2024-07-09,20000.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56164,56164.0,FINNIFTY2470920050CE,,1050.7,2024-07-09,20050.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56165,56165.0,FINNIFTY2470920050PE,,141.55,2024-07-09,20050.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56166,56166.0,FINNIFTY2470920100CE,,1012.45,2024-07-09,20100.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56167,56167.0,FINNIFTY2470920100PE,,152.95,2024-07-09,20100.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56168,56168.0,FINNIFTY2470920150CE,,974.9,2024-07-09,20150.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56169,56169.0,FINNIFTY2470920150PE,,165.05,2024-07-09,20150.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56170,56170.0,FINNIFTY2470920200CE,,938.75,2024-07-09,20200.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56171,56171.0,FINNIFTY2470920200PE,,178.55,2024-07-09,20200.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56172,56172.0,FINNIFTY2470920250CE,,901.7,2024-07-09,20250.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56173,56173.0,FINNIFTY2470920250PE,,191.15,2024-07-09,20250.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56174,56174.0,FINNIFTY2470920300CE,,866.25,2024-07-09,20300.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56175,56175.0,FINNIFTY2470920300PE,,205.35,2024-07-09,20300.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56176,56176.0,FINNIFTY2470920350CE,,831.6,2024-07-09,20350.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56177,56177.0,FINNIFTY2470920350PE,,220.35,2024-07-09,20350.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56178,56178.0,FINNIFTY2470920400CE,,797.65,2024-07-09,20400.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56179,56179.0,FINNIFTY2470920400PE,,236.05,2024-07-09,20400.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56180,56180.0,FINNIFTY2470920450CE,,764.55,2024-07-09,20450.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56181,56181.0,FINNIFTY2470920450PE,,252.55,2024-07-09,20450.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56182,56182.0,FINNIFTY2470920500CE,,732.15,2024-07-09,20500.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56183,56183.0,FINNIFTY2470920500PE,,269.85,2024-07-09,20500.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56186,56186.0,FINNIFTY2470920550CE,,700.6,2024-07-09,20550.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56187,56187.0,FINNIFTY2470920550PE,,287.95,2024-07-09,20550.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56188,56188.0,FINNIFTY2470920600CE,,669.85,2024-07-09,20600.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56189,56189.0,FINNIFTY2470920600PE,,306.85,2024-07-09,20600.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56190,56190.0,FINNIFTY2470920650CE,,639.9,2024-07-09,20650.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56191,56191.0,FINNIFTY2470920650PE,,326.55,2024-07-09,20650.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56192,56192.0,FINNIFTY2470920700CE,,610.8,2024-07-09,20700.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56193,56193.0,FINNIFTY2470920700PE,,347.1,2024-07-09,20700.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56194,56194.0,FINNIFTY2470920750CE,,582.5,2024-07-09,20750.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56195,56195.0,FINNIFTY2470920750PE,,368.5,2024-07-09,20750.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56196,56196.0,FINNIFTY2470920800CE,,555.05,2024-07-09,20800.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56197,56197.0,FINNIFTY2470920800PE,,390.7,2024-07-09,20800.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56198,56198.0,FINNIFTY2470920850CE,,528.45,2024-07-09,20850.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56199,56199.0,FINNIFTY2470920850PE,,413.7,2024-07-09,20850.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56200,56200.0,FINNIFTY2470920900CE,,502.7,2024-07-09,20900.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56201,56201.0,FINNIFTY2470920900PE,,437.6,2024-07-09,20900.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56202,56202.0,FINNIFTY2470920950CE,,477.65,2024-07-09,20950.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56203,56203.0,FINNIFTY2470920950PE,,462.2,2024-07-09,20950.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56204,56204.0,FINNIFTY2470921000CE,,453.55,2024-07-09,21000.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56205,56205.0,FINNIFTY2470921000PE,,487.75,2024-07-09,21000.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56206,56206.0,FINNIFTY2470921050CE,,430.25,2024-07-09,21050.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56207,56207.0,FINNIFTY2470921050PE,,514.15,2024-07-09,21050.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56208,56208.0,FINNIFTY2470921100CE,,407.8,2024-07-09,21100.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56209,56209.0,FINNIFTY2470921100PE,,541.35,2024-07-09,21100.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56210,56210.0,FINNIFTY2470921150CE,,386.2,2024-07-09,21150.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56211,56211.0,FINNIFTY2470921150PE,,569.35,2024-07-09,21150.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56212,56212.0,FINNIFTY2470921200CE,,365.35,2024-07-09,21200.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56213,56213.0,FINNIFTY2470921200PE,,598.2,2024-07-09,21200.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56214,56214.0,FINNIFTY2470921250CE,,345.35,2024-07-09,21250.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56215,56215.0,FINNIFTY2470921250PE,,627.85,2024-07-09,21250.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56216,56216.0,FINNIFTY2470921300CE,,326.15,2024-07-09,21300.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56217,56217.0,FINNIFTY2470921300PE,,658.25,2024-07-09,21300.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|56218,56218.0,FINNIFTY2470921350CE,,307.7,2024-07-09,21350.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|56219,56219.0,FINNIFTY2470921350PE,,689.5,2024-07-09,21350.0,0.05,40.0,OPTIDX,PE,NSE_FO
